Date,Open,High,Low,Close,Volume
1993-01-10,0.447813,0.474007,0.430644,0.468231,1412100833
1993-01-17,0.466417,0.490778,0.451429,0.453222,2480314513
1993-01-24,0.447813,0.454996,0.43637,0.447813,1302815160
1993-01-31,0.445673,0.466417,0.442085,0.447813,1382180769
1993-02-07,0.445673,0.462869,0.423104,0.430644,1498710527
1993-02-14,0.428822,0.432752,0.40443,0.405336,1461732598
1993-02-21,0.402694,0.417684,0.387655,0.413851,1323537162
1993-02-28,0.413851,0.421292,0.39211,0.398745,1236036741
1993-03-07,0.398745,0.419567,0.396941,0.413851,913403438
1993-03-14,0.413851,0.432752,0.413851,0.423104,873035990
1993-03-21,0.421292,0.434557,0.402694,0.40443,799678362
1993-03-28,0.402694,0.411989,0.394801,0.400497,870630198
1993-04-04,0.393047,0.396941,0.372528,0.377043,1318260317
1993-04-11,0.376156,0.381959,0.364774,0.374364,764069337
1993-04-18,0.372528,0.38541,0.351794,0.362072,1582077164
1993-04-25,0.364774,0.381959,0.36292,0.370539,1145240122
1993-05-02,0.370539,0.394801,0.364774,0.38541,724526088
1993-05-09,0.38541,0.417684,0.383684,0.411989,761224797
1993-05-16,0.413851,0.421292,0.398745,0.417684,1045152476
1993-05-23,0.417684,0.444757,0.409831,0.432752,1002365889
1993-05-30,0.426988,0.442085,0.4167,0.425835,989579123
1993-06-06,0.424999,0.438193,0.409831,0.412935,837972129
1993-06-13,0.409831,0.411989,0.321657,0.329246,3652709958
1993-06-20,0.331029,0.340403,0.29913,0.308481,2102519917
1993-06-27,0.30445,0.315981,0.297364,0.301041,1508014913
1993-07-04,0.30445,0.30445,0.28408,0.289569,1492888713
1993-07-11,0.287648,0.293345,0.27262,0.276541,804795597
1993-07-18,0.276541,0.29155,0.199261,0.206975,3604141492
1993-07-25,0.210709,0.216397,0.192045,0.197445,2657189384
1993-08-01,0.201298,0.212395,0.195603,0.208848,924555325
1993-08-08,0.212395,0.231445,0.210709,0.219974,1152444306
1993-08-15,0.219974,0.227541,0.195603,0.20589,1137105496
1993-08-22,0.206975,0.223836,0.203123,0.210709,773081277
1993-08-29,0.210709,0.216397,0.197445,0.199261,831831285
1993-09-05,0.199261,0.201298,0.189847,0.193739,1272669176
1993-09-12,0.195603,0.203123,0.190754,0.197445,776377720
1993-09-19,0.197445,0.199261,0.176965,0.189847,1243905630
1993-09-26,0.189847,0.192045,0.179696,0.188043,683042176
1993-10-03,0.188043,0.189847,0.169062,0.17125,1252478814
1993-10-10,0.170332,0.180583,0.165556,0.170332,971661578
1993-10-17,0.17125,0.214218,0.17125,0.212395,2089228064
1993-10-24,0.210709,0.23715,0.205013,0.227541,2027208329
1993-10-31,0.227541,0.242592,0.218181,0.231445,1521439637
1993-11-07,0.231445,0.248307,0.227541,0.23988,1270542526
1993-11-14,0.240688,0.241605,0.223836,0.238916,832296566
1993-11-21,0.23715,0.263326,0.23715,0.248307,1186989840
1993-11-28,0.246404,0.252151,0.235013,0.24532,558563905
1993-12-05,0.242592,0.24532,0.23324,0.23715,642887563
1993-12-12,0.23715,0.244395,0.208848,0.212395,1116091050
1993-12-19,0.212395,0.223836,0.208848,0.222121,1107730601
1993-12-26,0.219974,0.223836,0.199261,0.205013,1006964925
1994-01-02,0.208848,0.227541,0.205013,0.219974,1070832247
1994-01-09,0.222121,0.255826,0.218181,0.249195,2069901724
1994-01-16,0.248307,0.254888,0.223836,0.23324,2067615606
1994-01-23,0.23324,0.252151,0.216397,0.251291,2419025824
1994-01-30,0.250081,0.265148,0.248307,0.255826,1862016998
1994-02-06,0.252151,0.263326,0.242592,0.252151,1226599603
1994-02-13,0.252151,0.282288,0.252151,0.278324,1974904743
1994-02-20,0.278324,0.285913,0.27262,0.27262,939415726
1994-02-27,0.27262,0.287648,0.267199,0.270875,1079711283
1994-03-06,0.27262,0.282288,0.261502,0.276541,1240370053
1994-03-13,0.278324,0.286761,0.270875,0.280139,1246816557
1994-03-20,0.289569,0.289569,0.269071,0.273909,1392468702
1994-03-27,0.273909,0.274452,0.246404,0.246404,1468936777
1994-04-03,0.248307,0.255826,0.23715,0.250081,1038400126
1994-04-10,0.242592,0.257561,0.238916,0.252151,770821662
1994-04-17,0.252151,0.252151,0.225689,0.227541,1052835027
1994-04-24,0.229295,0.240688,0.203123,0.223836,2120477217
1994-05-01,0.223836,0.23715,0.222121,0.225689,852965357
1994-05-08,0.225689,0.253983,0.222121,0.243153,1301167009
1994-05-15,0.242592,0.244395,0.219974,0.225689,750697673
1994-05-22,0.225689,0.244395,0.216397,0.233553,962570087
1994-05-29,0.23324,0.238916,0.222121,0.225404,669617555
1994-06-05,0.222121,0.222121,0.201298,0.207899,1639843522
1994-06-12,0.206975,0.208848,0.192045,0.199261,1159130103
1994-06-19,0.198292,0.210709,0.194705,0.199261,1008107914
1994-06-26,0.197445,0.205013,0.186349,0.192686,1250604647
1994-07-03,0.189847,0.204057,0.185362,0.193739,1004904535
1994-07-10,0.192979,0.207899,0.192045,0.203416,666507196
1994-07-17,0.204057,0.227541,0.198292,0.212395,1275340821
1994-07-24,0.211608,0.240434,0.198292,0.23324,1763803420
1994-07-31,0.234135,0.255826,0.230471,0.25341,1835140784
1994-08-07,0.252771,0.253983,0.241605,0.250081,1183746767
1994-08-14,0.249195,0.264241,0.248307,0.261502,1128837939
1994-08-21,0.261502,0.266243,0.255826,0.26243,1066671915
1994-08-28,0.261502,0.273909,0.257561,0.269071,1235956968
1994-09-04,0.269071,0.28136,0.26034,0.266243,1176821567
1994-09-11,0.265148,0.275358,0.263326,0.269071,725589413
1994-09-18,0.267858,0.280139,0.263326,0.273909,1088217963
1994-09-25,0.273909,0.276541,0.252771,0.255166,1050960924
1994-10-02,0.254888,0.259373,0.251291,0.25341,608979966
1994-10-09,0.252771,0.286761,0.244395,0.278324,2246670123
1994-10-16,0.27927,0.322584,0.278324,0.309368,3162027642
1994-10-23,0.307625,0.321657,0.292416,0.320505,1975516228
1994-10-30,0.321657,0.329246,0.312375,0.316918,1347568907
1994-11-06,0.315981,0.327119,0.301041,0.303917,1299890845
1994-11-13,0.303917,0.323551,0.30182,0.309368,1285987706
1994-11-20,0.310205,0.323551,0.297887,0.301041,940066988
1994-11-27,0.301041,0.302767,0.273909,0.28408,995666890
1994-12-04,0.282857,0.296449,0.267858,0.275014,1277467511
1994-12-11,0.274452,0.288929,0.261502,0.27262,1170454645
1994-12-18,0.273909,0.288929,0.267199,0.280139,1260453889
1994-12-25,0.280139,0.296449,0.280139,0.292416,1059042436
1995-01-01,0.295197,0.300055,0.287648,0.293345,433779990
1995-01-08,0.292416,0.324467,0.285006,0.315981,1676688650
1995-01-15,0.313004,0.361738,0.308481,0.337583,3163768835
1995-01-22,0.337583,0.353589,0.319567,0.320505,2327737234
1995-01-29,0.315092,0.320505,0.293345,0.300055,1992197452
1995-02-05,0.30182,0.316918,0.300055,0.30445,1334556133
1995-02-12,0.306658,0.332204,0.297364,0.329246,1986481972
1995-02-19,0.327382,0.334676,0.319567,0.319567,1155953373
1995-02-26,0.320505,0.321657,0.289569,0.293345,1754671905
1995-03-05,0.287648,0.306658,0.285913,0.302767,1341933090
1995-03-12,0.29913,0.303917,0.28408,0.297364,1165975403
1995-03-19,0.297887,0.297887,0.259373,0.264241,2749714005
1995-03-26,0.264241,0.297364,0.263326,0.28408,1510300994
1995-04-02,0.282857,0.282857,0.254888,0.265148,2119732935
1995-04-09,0.267199,0.285913,0.252771,0.276541,2214410848
1995-04-16,0.277476,0.297887,0.271683,0.287648,1164686047
1995-04-23,0.286761,0.297364,0.267858,0.29433,2035914505
1995-04-30,0.293345,0.297887,0.280139,0.287648,1319097707
1995-05-07,0.287648,0.300055,0.282288,0.292416,1161137125
1995-05-14,0.300055,0.328654,0.29913,0.328042,2559334701
1995-05-21,0.324467,0.334065,0.319567,0.321657,1997554136
1995-05-28,0.319567,0.334065,0.317816,0.321085,1436743912
1995-06-04,0.320505,0.322584,0.308481,0.316918,769425990
1995-06-11,0.319007,0.334065,0.316918,0.327382,1207193530
1995-06-18,0.331029,0.335593,0.326554,0.330182,757250671
1995-06-25,0.330182,0.377043,0.327382,0.366813,3014354948
1995-07-02,0.36292,0.364774,0.341563,0.349401,1227463440
1995-07-09,0.349724,0.370539,0.344295,0.365659,934776632
1995-07-16,0.365659,0.375298,0.346917,0.366813,1693157192
1995-07-23,0.367653,0.374364,0.323551,0.329246,2481524056
1995-07-30,0.331029,0.35752,0.329246,0.342471,1466517763
1995-08-06,0.342471,0.343051,0.327382,0.332774,1247082364
1995-08-13,0.331896,0.335593,0.315092,0.324181,1386540609
1995-08-20,0.323551,0.342471,0.322584,0.337583,1502405718
1995-08-27,0.337583,0.347843,0.331896,0.336696,1382473199
1995-09-03,0.337583,0.33853,0.319567,0.32286,1067881412
1995-09-10,0.327382,0.340943,0.321657,0.336696,970584963
1995-09-17,0.337583,0.342471,0.267199,0.269989,3066645165
1995-09-24,0.273909,0.282288,0.269989,0.278955,2586330407
1995-10-01,0.287648,0.287648,0.261502,0.280139,1936757153
1995-10-08,0.28408,0.289569,0.267858,0.26846,1782186096
1995-10-15,0.266243,0.277476,0.252771,0.270875,1783661643
1995-10-22,0.27262,0.297632,0.26034,0.264241,2616024520
1995-10-29,0.264241,0.267199,0.256714,0.261502,978706149
1995-11-05,0.26243,0.27927,0.26034,0.274452,1175239908
1995-11-12,0.274452,0.308481,0.273909,0.29913,2243254134
1995-11-19,0.302767,0.319567,0.297364,0.30182,1575497701
1995-11-26,0.302767,0.303917,0.285006,0.302194,651327727
1995-12-03,0.305387,0.305387,0.27927,0.282857,921524776
1995-12-10,0.30182,0.30182,0.285006,0.296449,1576826853
1995-12-17,0.297364,0.297887,0.258823,0.265148,2414479949
1995-12-24,0.264241,0.265148,0.238117,0.242592,2409947527
1995-12-31,0.244395,0.251291,0.238117,0.23988,1141917133
1996-01-07,0.242592,0.257561,0.235919,0.257561,1560889890
1996-01-14,0.259373,0.267199,0.242592,0.254888,2250817350
1996-01-21,0.253983,0.261502,0.22085,0.224762,2943216912
1996-01-28,0.223836,0.255826,0.21548,0.230471,3945875277
1996-02-04,0.218181,0.223836,0.201859,0.219974,2578288756
1996-02-11,0.223256,0.225689,0.206975,0.208848,1630778507
1996-02-18,0.211608,0.217312,0.20589,0.206975,1025945614
1996-02-25,0.210709,0.227541,0.210709,0.224762,1134819387
1996-03-03,0.225689,0.226626,0.200391,0.202215,948680112
1996-03-10,0.205013,0.20589,0.188043,0.195603,966172096
1996-03-17,0.197445,0.198292,0.192045,0.194705,614256888
1996-03-24,0.195296,0.199261,0.187196,0.190754,672940449
1996-03-31,0.192045,0.193739,0.173035,0.184782,1444160803
1996-04-07,0.189029,0.194705,0.180583,0.181488,496504192
1996-04-14,0.179696,0.199261,0.17875,0.192045,900018657
1996-04-21,0.192045,0.195603,0.182318,0.188368,783209736
1996-04-28,0.189847,0.192045,0.181488,0.186349,916992211
1996-05-05,0.188043,0.188043,0.176965,0.179696,791796180
1996-05-12,0.187196,0.20589,0.186349,0.205013,1232448078
1996-05-19,0.204057,0.217312,0.200391,0.207899,1104154890
1996-05-26,0.209735,0.211608,0.193739,0.201298,757250630
1996-06-02,0.201298,0.205013,0.186349,0.19651,697211178
1996-06-09,0.194705,0.195603,0.176965,0.183243,2406385053
1996-06-16,0.183243,0.187463,0.179696,0.180287,887377911
1996-06-23,0.181488,0.181488,0.168215,0.170332,925166696
1996-06-30,0.170332,0.170332,0.147717,0.158026,1327976671
1996-07-07,0.158911,0.161857,0.14472,0.14686,730759957
1996-07-14,0.147717,0.14954,0.129692,0.135773,1312890403
1996-07-21,0.136334,0.163731,0.120408,0.156192,2158824400
1996-07-28,0.157119,0.165556,0.14954,0.165556,931041606
1996-08-04,0.165556,0.17125,0.158911,0.162795,849722126
1996-08-11,0.162795,0.175765,0.156192,0.173939,920182289
1996-08-18,0.175765,0.177913,0.166472,0.169062,683693556
1996-08-25,0.168215,0.180583,0.168215,0.179696,999933606
1996-09-01,0.179696,0.188043,0.176965,0.182318,896296810
1996-09-08,0.181488,0.185362,0.170332,0.173035,819071140
1996-09-15,0.170332,0.17125,0.15229,0.158026,1042799639
1996-09-22,0.161857,0.181488,0.160665,0.172108,1276736480
1996-09-29,0.172108,0.172108,0.165556,0.16788,573743298
1996-10-06,0.166472,0.186349,0.165556,0.171832,1498524484
1996-10-13,0.173035,0.185362,0.172108,0.182318,912326802
1996-10-20,0.184179,0.208848,0.182318,0.1998,2820692595
1996-10-27,0.199261,0.200391,0.182318,0.184179,858415090
1996-11-03,0.189029,0.189029,0.167259,0.182318,1165682958
1996-11-10,0.183243,0.197445,0.17875,0.197445,1179027960
1996-11-17,0.198292,0.198292,0.188043,0.188043,591421382
1996-11-24,0.188043,0.190754,0.183243,0.189847,658598453
1996-12-01,0.190754,0.192045,0.180583,0.181488,383643022
1996-12-08,0.181488,0.192045,0.179696,0.189029,1202036191
1996-12-15,0.189847,0.190754,0.174807,0.174807,809846545
1996-12-22,0.176965,0.177913,0.160665,0.176965,1418055457
1996-12-29,0.180583,0.182318,0.172108,0.173939,726067951
1997-01-05,0.173939,0.174807,0.156192,0.163731,1078036433
1997-01-12,0.132736,0.138118,0.129692,0.137221,5649360179
1997-01-19,0.139026,0.139026,0.125248,0.126084,2362947376
1997-01-26,0.126991,0.131831,0.126084,0.126991,1356128764
1997-02-02,0.128755,0.129692,0.124025,0.125248,1086928657
1997-02-09,0.126991,0.127839,0.113736,0.119177,2504106904
1997-02-16,0.121256,0.123079,0.116762,0.122735,1109431902
1997-02-23,0.125248,0.134482,0.120408,0.123079,1122218563
1997-03-02,0.122123,0.130618,0.122123,0.122123,692745274
1997-03-09,0.124025,0.127839,0.120408,0.124025,613233324
1997-03-16,0.125248,0.126084,0.120408,0.124607,717042809
1997-03-23,0.122123,0.131831,0.119481,0.125248,1164885587
1997-03-30,0.124025,0.14472,0.12096,0.140276,1696520035
1997-04-06,0.140276,0.147717,0.129692,0.14472,2892216081
1997-04-13,0.148625,0.14954,0.136334,0.137221,1056968815
1997-04-20,0.138118,0.14472,0.135457,0.138118,825437847
1997-04-27,0.140276,0.140276,0.130618,0.131831,475436628
1997-05-04,0.133595,0.135457,0.126084,0.127839,629569027
1997-05-11,0.127839,0.131831,0.123079,0.128165,673099952
1997-05-18,0.129692,0.135457,0.127839,0.129692,818805274
1997-05-25,0.131831,0.132736,0.124025,0.126991,478427179
1997-06-01,0.126084,0.131831,0.123079,0.125248,543703683
1997-06-08,0.127839,0.128755,0.124025,0.126084,361631748
1997-06-15,0.125542,0.127562,0.118586,0.119177,629010794
1997-06-22,0.119481,0.124025,0.115844,0.117048,732381646
1997-06-29,0.116762,0.117333,0.109845,0.110447,1126565052
1997-07-06,0.111038,0.111038,0.0977914,0.102916,1256320180
1997-07-13,0.10472,0.116762,0.0959978,0.114053,1966052484
1997-07-20,0.114644,0.136334,0.111933,0.130293,2776390854
1997-07-27,0.132077,0.132994,0.117333,0.122123,1280524683
1997-08-03,0.123719,0.144179,0.122123,0.144179,1544926371
1997-08-10,0.144179,0.222417,0.144179,0.201859,12601788060
1997-08-17,0.198047,0.198971,0.153759,0.174807,5336004668
1997-08-24,0.175437,0.189029,0.17125,0.177913,1564425537
1997-08-31,0.177913,0.178159,0.161857,0.163731,902916141
1997-09-07,0.165556,0.174807,0.165257,0.166696,865659119
1997-09-14,0.167259,0.173939,0.15977,0.16587,1105842999
1997-09-21,0.164648,0.169062,0.161857,0.165257,690698294
1997-09-28,0.166472,0.173359,0.158026,0.16038,1252093360
1997-10-05,0.163139,0.16788,0.160665,0.166472,873368440
1997-10-12,0.166696,0.17125,0.159178,0.17065,912818588
1997-10-19,0.17125,0.186349,0.14954,0.151353,2745208074
1997-10-26,0.151353,0.151698,0.124025,0.124607,1914626215
1997-11-02,0.126084,0.139026,0.119481,0.128165,1550283059
1997-11-09,0.132077,0.150485,0.128165,0.148625,2485604700
1997-11-16,0.158026,0.161857,0.131831,0.138727,2766780739
1997-11-23,0.141972,0.142562,0.134482,0.136631,779953168
1997-11-30,0.132077,0.135457,0.126991,0.133595,551266757
1997-12-07,0.132994,0.135131,0.117048,0.119177,1481351485
1997-12-14,0.117048,0.118586,0.104414,0.106227,1173737880
1997-12-21,0.106227,0.109549,0.0996047,0.102916,1198022056
1997-12-28,0.104414,0.105321,0.0972099,0.100227,977922078
1998-01-04,0.100227,0.122123,0.0959978,0.122123,2071124624
1998-01-11,0.124025,0.150485,0.111038,0.136631,6131509102
1998-01-18,0.131229,0.150171,0.128755,0.141753,3024071363
1998-01-25,0.143222,0.148625,0.139685,0.14686,1180436907
1998-02-01,0.146287,0.148033,0.137221,0.13786,930576527
1998-02-08,0.139026,0.140542,0.130618,0.139026,1958369807
1998-02-15,0.138118,0.14954,0.138118,0.14686,1827750637
1998-02-22,0.14686,0.157699,0.14686,0.150485,1664353788
1998-03-01,0.151353,0.179696,0.150485,0.177913,3277254698
1998-03-08,0.177234,0.186349,0.162795,0.183893,3434444238
1998-03-15,0.17875,0.205013,0.169062,0.204057,4524802311
1998-03-22,0.204057,0.205013,0.194705,0.198292,1738801463
1998-03-29,0.195296,0.210709,0.185362,0.202807,2298309103
1998-04-05,0.201298,0.209477,0.201298,0.203416,1307653314
1998-04-12,0.203123,0.203123,0.185708,0.192979,1229258037
1998-04-19,0.192979,0.222989,0.188043,0.210395,4276869184
1998-04-26,0.207899,0.222121,0.204403,0.210395,2185554262
1998-05-03,0.201298,0.212395,0.197445,0.210709,1424754711
1998-05-10,0.217312,0.230471,0.217312,0.229029,3217521041
1998-05-17,0.232303,0.238117,0.219974,0.222417,1984900162
1998-05-24,0.22085,0.224762,0.205624,0.209735,1232368304
1998-05-31,0.211046,0.212395,0.192979,0.200391,1420780429
1998-06-07,0.199261,0.207899,0.192979,0.202215,1096099980
1998-06-14,0.203123,0.218181,0.201859,0.211608,1228992188
1998-06-21,0.205013,0.21486,0.201298,0.203416,843886918
1998-06-28,0.203123,0.217017,0.201298,0.211882,1118350637
1998-07-05,0.212395,0.226015,0.211046,0.218181,1079339101
1998-07-12,0.222121,0.252771,0.219087,0.24131,2746630292
1998-07-19,0.240434,0.286761,0.23988,0.277476,5992954856
1998-07-26,0.275014,0.278324,0.254547,0.260931,1802163765
1998-08-02,0.257561,0.276541,0.248307,0.26034,1700334879
1998-08-09,0.257561,0.28136,0.250081,0.274452,2120051944
1998-08-16,0.27327,0.308481,0.27262,0.30445,4485298946
1998-08-23,0.308481,0.329246,0.293345,0.323551,3831046887
1998-08-30,0.326792,0.327382,0.256714,0.257027,4223396049
1998-09-06,0.261502,0.28136,0.230471,0.264241,3996251425
1998-09-13,0.285913,0.297887,0.269071,0.282857,1942339835
1998-09-20,0.287648,0.292121,0.267533,0.276541,1796740659
1998-09-27,0.26846,0.297632,0.26566,0.29155,1842890083
1998-10-04,0.29913,0.302194,0.256714,0.263918,2045431368
1998-10-11,0.255826,0.265148,0.214218,0.264241,3302256666
1998-10-18,0.282288,0.310845,0.267199,0.276,6290825353
1998-10-25,0.276,0.287076,0.264241,0.267199,2328255571
1998-11-01,0.271387,0.292745,0.263918,0.27927,2420979671
1998-11-08,0.282288,0.296449,0.280139,0.286464,3152736529
1998-11-15,0.283468,0.286761,0.246404,0.26846,4604912373
1998-11-22,0.270254,0.279578,0.261502,0.26566,1982707174
1998-11-29,0.267533,0.277183,0.261502,0.263918,1607610847
1998-12-06,0.260024,0.277476,0.238117,0.246404,4435122157
1998-12-13,0.251291,0.255826,0.238117,0.253983,3466411335
1998-12-20,0.247352,0.266243,0.242592,0.264558,2685208598
1998-12-27,0.266243,0.30445,0.257561,0.295197,3492994916
1999-01-03,0.293345,0.312375,0.293345,0.307988,1924608497
1999-01-10,0.316918,0.352712,0.301041,0.33853,6906331797
1999-01-17,0.344295,0.355994,0.301041,0.310845,6123029024
1999-01-24,0.315391,0.318427,0.278955,0.29155,2681234349
1999-01-31,0.295197,0.3127,0.292121,0.309645,2242204107
1999-02-07,0.313585,0.315391,0.267199,0.27327,2570313849
1999-02-14,0.276,0.29913,0.270875,0.283468,3236461977
1999-02-21,0.292416,0.292416,0.267533,0.279578,1730494134
1999-02-28,0.28136,0.297632,0.259373,0.262093,2095196199
1999-03-07,0.262093,0.26566,0.243782,0.249519,2729031789
1999-03-14,0.250081,0.260931,0.240688,0.249519,2565448974
1999-03-21,0.250701,0.271387,0.247352,0.252151,2233378318
1999-03-28,0.255826,0.264558,0.244395,0.250081,2448454083
1999-04-04,0.252151,0.27927,0.251579,0.271387,2145452692
1999-04-11,0.270875,0.288268,0.270254,0.276541,2452215637
1999-04-18,0.263326,0.278955,0.258223,0.266578,4421830331
1999-04-25,0.26846,0.296724,0.252151,0.294673,4253502042
1999-05-02,0.297364,0.354495,0.295197,0.346077,7418055009
1999-05-09,0.3466,0.376156,0.321657,0.3452,4425286162
1999-05-16,0.351794,0.352988,0.32773,0.334065,2099250160
1999-05-23,0.329246,0.346077,0.319567,0.330477,2146063985
1999-05-30,0.328042,0.334065,0.307988,0.331582,1902251454
1999-06-06,0.33853,0.362369,0.331029,0.362072,2182802854
1999-06-13,0.362072,0.368635,0.347843,0.349401,1884387242
1999-06-20,0.349724,0.361738,0.339524,0.354495,1121447682
1999-06-27,0.353589,0.355402,0.316541,0.317232,1833825021
1999-07-04,0.319284,0.352988,0.319007,0.348483,1512241588
1999-07-11,0.345516,0.418296,0.344907,0.418296,4493965278
1999-07-18,0.417684,0.425835,0.386091,0.399316,3934191616
1999-07-25,0.40562,0.420198,0.384552,0.401127,2797604646
1999-08-01,0.397838,0.422169,0.382848,0.418927,2058603760
1999-08-08,0.418296,0.43637,0.39211,0.407219,2207804724
1999-08-15,0.408983,0.466417,0.403217,0.452059,2924674805
1999-08-22,0.450177,0.466417,0.437572,0.445083,2307573496
1999-08-29,0.446916,0.488966,0.446323,0.48725,2378671649
1999-09-05,0.488966,0.566072,0.466417,0.553162,5091474192
1999-09-12,0.555035,0.586175,0.553162,0.582529,3251574789
1999-09-19,0.579672,0.595243,0.555921,0.578687,2040101411
1999-09-26,0.579278,0.602732,0.474007,0.488375,8617193771
1999-10-03,0.499254,0.50221,0.432172,0.464368,5391883650
1999-10-10,0.469452,0.523892,0.469452,0.493244,3639271840
1999-10-17,0.496494,0.57021,0.479733,0.560947,5382712233
1999-10-24,0.555921,0.580951,0.514826,0.556216,4857883002
1999-10-31,0.558484,0.610023,0.551682,0.602732,2561341859
1999-11-07,0.601844,0.664623,0.581543,0.664325,2138766787
1999-11-14,0.660188,0.735182,0.652696,0.681967,3426137007
1999-11-21,0.674378,0.712912,0.662649,0.695467,1544913098
1999-11-28,0.690244,0.718627,0.665508,0.715277,1296966610
1999-12-05,0.70897,0.869507,0.701579,0.86527,3727875421
1999-12-12,0.861821,0.887737,0.744941,0.774801,3343275421
1999-12-19,0.770464,0.771056,0.685317,0.752528,3023473269
1999-12-26,0.74908,0.78653,0.727104,0.778743,1362641836
2000-01-02,0.785051,0.785642,0.714686,0.77342,1271539369
2000-01-09,0.788991,0.846053,0.714686,0.748881,3625833780
2000-01-16,0.767409,0.769184,0.650726,0.755584,3970637939
2000-01-23,0.759822,0.914151,0.755584,0.837479,4015896779
2000-01-30,0.815996,0.859158,0.75716,0.764651,2455046819
2000-02-06,0.759822,0.827524,0.710644,0.812742,2829770962
2000-02-13,0.812742,0.881333,0.796876,0.81836,1975157428
2000-02-20,0.822302,0.902225,0.817473,0.836887,2082156857
2000-02-27,0.82851,0.896115,0.80269,0.830287,1805048131
2000-03-05,0.82851,0.993578,0.815304,0.96303,2858840146
2000-03-12,0.948052,0.97141,0.889611,0.946279,1519219839
2000-03-19,0.918682,0.9516,0.85768,0.940464,2206555411
2000-03-26,0.929326,1.13116,0.915136,1.04334,2737046956
2000-04-02,1.03566,1.08908,0.943813,1.02156,1828840579
2000-04-09,1.0196,1.04945,0.878475,0.991313,2312571270
2000-04-16,0.99073,0.998802,0.788991,0.841717,3432942193
2000-04-23,0.82378,0.979687,0.820626,0.894244,2424289395
2000-04-30,0.86527,0.968746,0.863397,0.933565,2110508456
2000-05-07,0.939576,0.949825,0.831763,0.85098,1941582149
2000-05-14,0.843096,0.855219,0.743067,0.809983,2200029159
2000-05-21,0.813234,0.820626,0.702464,0.707195,3123494253
2000-05-28,0.705421,0.705421,0.624412,0.64974,3013756796
2000-06-04,0.6593,0.750557,0.604703,0.696353,3374298674
2000-06-11,0.702169,0.740998,0.674575,0.720499,1990283515
2000-06-18,0.724837,0.725525,0.663439,0.686205,1746191771
2000-06-25,0.681376,0.867142,0.67556,0.777461,2442466004
2000-07-02,0.789977,0.835113,0.768297,0.788104,1426515777
2000-07-09,0.784063,0.830287,0.746714,0.819049,1079006775
2000-07-16,0.814023,0.911983,0.808998,0.867929,1919085682
2000-07-23,0.876503,0.885865,0.778743,0.806041,2015245691
2000-07-30,0.790766,0.801212,0.705421,0.727104,1622471100
2000-08-06,0.739815,0.776674,0.665508,0.712912,1255555933
2000-08-13,0.720499,0.73814,0.685612,0.717445,1463806185
2000-08-20,0.716065,0.788991,0.696946,0.752528,1039151105
2000-08-27,0.755878,0.86527,0.746714,0.854922,1534924284
2000-09-03,0.861328,0.957218,0.858568,0.954556,1884473607
2000-09-10,0.942926,0.964805,0.869212,0.885865,1266322277
2000-09-17,0.883108,0.908434,0.81629,0.830877,1783043419
2000-09-24,0.83117,0.924401,0.752528,0.785051,2564172932
2000-10-01,0.793921,0.835113,0.381959,0.387655,11309918525
2000-10-08,0.401786,0.402694,0.315981,0.334065,8799445082
2000-10-15,0.340403,0.344295,0.287648,0.331896,5845933579
2000-10-22,0.335593,0.349724,0.275358,0.293345,5404743514
2000-10-29,0.304736,0.314131,0.263326,0.27927,4137171730
2000-11-05,0.287648,0.346077,0.282288,0.334676,3805925170
2000-11-12,0.337583,0.340403,0.286761,0.286761,2393266157
2000-11-19,0.282288,0.308481,0.274452,0.278324,2146549248
2000-11-26,0.279578,0.293345,0.274452,0.290517,1366549588
2000-12-03,0.29913,0.300055,0.242592,0.256714,2629143454
2000-12-10,0.258823,0.26243,0.210709,0.226626,3803020974
2000-12-17,0.228438,0.240688,0.210709,0.211608,2184756703
2000-12-24,0.219087,0.229295,0.205013,0.225689,2314259205
2000-12-31,0.223836,0.225689,0.213312,0.223836,1753807937
2001-01-07,0.223836,0.278324,0.217312,0.246404,2873341686
2001-01-14,0.254888,0.278324,0.23988,0.258823,3287981215
2001-01-21,0.26243,0.29433,0.248307,0.293345,3739127052
2001-01-28,0.286761,0.315092,0.277476,0.29433,3665323985
2001-02-04,0.29433,0.33853,0.29433,0.310205,3650151301
2001-02-11,0.308481,0.321953,0.28136,0.287648,2773400087
2001-02-18,0.286761,0.309368,0.278324,0.285913,1656305549
2001-02-25,0.288929,0.300055,0.270875,0.282857,1698247958
2001-03-04,0.286761,0.307625,0.258823,0.289569,2136015388
2001-03-11,0.29155,0.331896,0.289569,0.30445,2349230274
2001-03-18,0.296449,0.321657,0.27262,0.295197,2743533358
2001-03-25,0.297364,0.354495,0.29155,0.346077,3435447802
2001-04-01,0.347843,0.35752,0.317816,0.332204,3413576024
2001-04-08,0.332204,0.340943,0.282288,0.309645,2571423517
2001-04-15,0.311448,0.346306,0.30182,0.337307,1610435281
2001-04-22,0.332204,0.387655,0.294971,0.376767,5504658407
2001-04-29,0.366251,0.3955,0.353873,0.394153,2969488286
2001-05-06,0.401786,0.408098,0.360537,0.387655,2223004047
2001-05-13,0.38541,0.387655,0.342471,0.34395,1672043014
2001-05-20,0.344589,0.383684,0.342471,0.3542,1613711733
2001-05-27,0.355402,0.36292,0.33853,0.342471,1881575978
2001-06-03,0.335887,0.33853,0.290517,0.314452,2601449919
